Please rephrase the text	Positive
I am just two weeks away from my expected delivery date.	1
Today marks the expected arrival of my child, but there is no sign of the baby yet.	1
My expected delivery date is still two weeks and three days from now, and it feels like it's a long time to wait.	1
We are absolutely smitten with our beautiful baby girl, Piper Reanne Duncan. She arrived at 6:18 and weighed a healthy 7 pounds 6 ounces. Our love for her is overwhelming. Check out the adorable picture on our Instagram page.	1
Today marks my expected delivery date! While pregnant, I had purchased this beer with the intention of opening it at this specific time.	1
I am extremely tired, but my little son has arrived, weighing 7 pounds 10 ounces and measuring 19 inches. I am eagerly waiting to meet him and embrace him.	1
Today, I was blessed with the arrival of my newborn. Weighing a hefty 8 pounds 12 ounces, just as I predicted, my little one is a big bundle of joy.	1
Given my unfortunate circumstances, it is highly likely that my water would break while sitting in this chair, especially because today happens to be my expected delivery date.	1
There are only 15 days left until my expected delivery date on December 12, 2014.	1
Although it is true that parents tend to become more relaxed with their second child, I am currently 39 weeks pregnant and we have not yet installed the car seat. However, we have made sure to stock up on plenty of chips. Prioritizing, right?	1
I am expecting to give birth tomorrow, which serves as a reminder for making premature predictions about the baby's arrival.	1
I anticipate that my baby will arrive on August 6th, weighing approximately 8 pounds and 6 ounces. I also predict that they will inherit my dark hair, which may be styled in a mullet-like manner, similar to how I had it when I was born.	1
I'm just five days from reaching my due date. It's unbelievable how quickly time has passed.	1
What are some ways to induce early labor when you are already 38 weeks pregnant and it's not considered too early?	1
I am eagerly waiting for my baby to arrive - only 5 days until my due date and 9 until my scheduled c-section. However, I would be more than happy if she decides to come earlier than expected!	1
This is the final photo of my baby bump before babyT comes. I am currently 38 weeks pregnant, and I cannot wait to meet my little one.	1
Exactly seven days ago, at 5:53 pm, I experienced the joy of bringing into the world a beautiful baby boy weighing 7lb 15oz. The past week has been filled with happiness and incredible moments.	1
Introducing Baby Ezra! Weighing in at 6 pounds and 6 ounces.	1
I have nine days left until my baby is due.	1
I am thrilled to introduce our new baby boy, Harrison Joseph! He was born on June 23rd, weighing a healthy 4.2kg and bringing us immense joy.	1
With my due date only a mere 13 days away,	1
Just one week left until my expected delivery date. Let's hope for better results at my upcoming doctor's appointment!	1
Introducing Aubrey Alexis Schmidt, who was born at 11:15 and weighs 8lbs 4oz and measures 19.5in! Congrats to my amazing sister on yet another beautiful addition to our family!	1
I can hardly believe it, but I've reached 39 weeks of pregnancy today! There's only one week left until my due date, and baby Wilson has grown quite big.	1
I strongly suggest this workout plan for all mothers and expectant mothers! Even though I'm 39 weeks pregnant, I still find this routine enjoyable and beneficial. Check it out!	1
I am only two days away from my due date, but I don't sense any signs of going into labor anytime soon.	1
Today marks 38 weeks of pregnancy, with only 14 days left until my due date. I experienced one instance of false labor. I am eagerly waiting for Mila to arrive.	1
@amberfillerup Thank you! I'm feeling really anxious - I'm in my 38th week of pregnancy! I keep sharing pictures of your beautiful family with my husband - congratulations to you as well!	1
Three weeks away from giving birth, and my thoughts won't stop racing. Hence, I find myself here...	1
An update regarding my son Jayce: He is currently reading at a level four weeks ahead of his age. I am currently at 38 weeks of pregnancy, and his growth is measuring at a level comparable to 42 weeks.	1
I am anxiously anticipating my due date, which is only 10 days away. I really hope that my baby doesn't make me wait and arrives on time!	1
My newborn daughter arrived today at 3:16. She weighs 7 pounds and 12 ounces.	1
Only three days left until my baby is due, and just two days until we go to the hospital. It seems like Mason is quite happy staying inside my belly.	1
I have been wearing pajamas constantly for weeks now since I'm 39 weeks pregnant and only getting out when I have doctor appointments. I feel like I look untidy and lazy.	1
Introducing the new addition to our family, #BabyFish! This little one arrived yesterday, April 7th, 2015, at 3:01pm, weighing 8 pounds 8 ounces and measuring 22 inches long. We are overjoyed! Check out the photo on Instagram.	1
I am filled with anticipation as there are only 19 days left until my due date. I am extremely thrilled to welcome my baby boy into the world and I couldn't be more excited and prepared for his arrival.	1
Please ignore the snapshot on @Dani_price98's Snapchat story where I appear to be overweight. However, considering that I am currently 39 weeks pregnant, I have a valid reason for my appearance.	1
I am currently 39 weeks pregnant and it seems like I will give birth soon. Most of my friends gave birth at 40 weeks, while others had their babies earlier.	1
I am amazed that six years ago at 8:32pm, I became a mother to a beautiful baby boy weighing 8lbs 10oz. Wishing you a very happy 6th birthday...	1
Our beautiful daughter, Delilah-Rose Sabrije Duraku, arrived on January 31st, 2017. She weighed 7 pounds 7 ounces and was born at 1:58 am. I am absolutely smitten with her.	1
Introducing Tori Annette Hunter, born on March 18th at 7:19 am, weighing 7lbs 2oz. I am completely smitten and filled with love. Check out the photo on my Instagram page!	1
On October 9, 2017, Tyler Jameson Hansen came into the world at 2:45am. He weighed 8lb 15oz (4.06kg) and measured 51.8cm in length. He was named after the Dallas Stars player, Tyler Seguin.	1
I'm running behind on all the tasks and I haven't even packed my bag yet. It's frustrating me a lot.	1
Raelyn Bell, a perfect baby girl, was born at 10:32, weighing 8lbs 3oz, and measuring 20 1/2 inches in length.	1
I am currently 38 weeks pregnant and my doctor believes that my baby might arrive before the due date, but personally, I have a feeling that she might come a little later. It's amazing how there are so many pregnant women around!	1
Deja Michelle Taylor arrived on September 14, 2013, at 2:55 pm. She measured 19 1/4 inches in length and weighed 6 pounds and 14 ounces. I am excited to share a photo of her on Instagram.	1
I've attempted various methods like using a yoga ball, walking, engaging in sexual activity, and even consuming spicy food, but despite all my efforts, I'm already 40 weeks pregnant and there are no signs of this baby coming anytime soon.	1
My beloved and delicate doll, Hudson Taylor, arrived on April 17, 2014, at 4:39pm, weighing 8lbs 10oz and measuring 20 inches long. We are overjoyed.	1
Baby Braelynn arrived at 5:36, weighing 7 pounds and 4 ounces. She is absolutely flawless and has stolen our hearts. We are completely smitten with her!	1
Only four days remain until my baby is due to be born.	1
Since half of the people I am acquainted with are away, and my expected childbirth date is tomorrow, it seems quite likely that I will go into labor at this opportune moment, wouldn't you agree?	1
It is incredibly frustrating that I am finding it so difficult to reach you when I am just six days away from my due date.	1
I still have a little more than two weeks until my due date, so I'm doing fine. I have these adorable bunnies to admire and enjoy.	1
Introducing our new son, Kieran Asher Rohland! He arrived last night at 5:33pm and weighed a remarkable 9lb9oz. Check out the adorable photo on our Instagram page.	1
I'm happy to hear you're doing well, and yes, I'm expecting in 2 weeks! It's great to see you on Facebook, you've matured so much and look beautiful! I'm glad you managed to find me!	1
I'm eagerly awaiting my due date in just 8 days. I really hope my baby arrives soon because I am feeling quite bored with this waiting period.	1
I can't believe it, there are only 12 days left until my due date and it still doesn't feel like it's actually happening.	1
Today marks my 39th week of pregnancy! I am eagerly awaiting the arrival of Emerson and hoping it will be very soon. I can definitely say that I am ready to be done with being pregnant, as it has become quite tiring.	1
Today marks my 37th week of pregnancy, which I recently discovered is considered full-term. How exciting! The time has come, and soon I'll be welcoming my little one into the world.	1
Update on the princess: Despite being 37 weeks pregnant and feeling extremely uncomfortable, my doctor has made the decision not to induce labor. Both babies are in the correct position with their heads down.	1
